,livro,cap,versiculos,texto
0,jó,36,19,"Acaso a sua riqueza, ou mesmo todos os seus grandes esforços, dariam a você apoio e alívio da aflição?"
0,jó,36,20,"Não anseie pela noite, quando o povo é tirado dos seus lares."
0,jó,36,21,"Cuidado! Não se volte para a iniqüidade, que você parece preferir à aflição."
0,jó,36,22,"""Deus é exaltado em seu poder. Quem é mestre como ele?"
0,jó,36,23,"Quem lhe prescreveu os seus caminhos, ou lhe disse: ‘Agiste mal’?"
0,jó,36,24,"Lembre-se de exaltar as suas obras, às quais os homens dedicam cânticos de louvor."
0,jó,36,25,Toda a humanidade as vê; de lugares distantes os homens as contemplam.
0,jó,36,26,Como Deus é grande! Ultrapassa o nosso entendimento! Não há como calcular os anos da sua existência.
0,jó,36,27,"""Ele atrai as gotas de água, que se dissolvem e descem como chuva para os regatos;"
0,jó,36,28,as nuvens as despejam em aguaceiros sobre a humanidade.
0,jó,36,29,"Quem pode entender como ele estende as suas nuvens, como ele troveja desde o seu pavilhão?"
0,jó,36,30,"Observe como ele espalha os seus relâmpagos ao redor, iluminando até as profundezas do mar."
0,jó,36,31,É assim que ele governa as nações e lhes fornece grande fartura.
0,jó,36,32,Ele enche as mãos de relâmpagos e lhes determina o alvo que deverão atingir.
0,jó,36,33,Seu trovão anuncia a tempestade que está a caminho; até o gado a pressente.
0,jó,37,1,"""Diante disso o meu coração bate aceleradamente e salta do seu lugar."
0,jó,37,2,"Ouça! Escute o estrondo da sua voz, o trovejar da sua boca."
0,jó,37,3,Ele solta os seus relâmpagos por baixo de toda a extensão do céu e os manda para os confins da terra.
0,jó,37,4,"Depois vem o som do seu grande estrondo: ele troveja com sua majestosa voz. Quando a sua voz ressoa, nada o faz recuar."
0,jó,37,5,"A voz de Deus troveja maravilhosamente; ele faz coisas grandiosas, acima do nosso entendimento."
0,jó,37,6,"Ele diz à neve: ‘Caia sobre a terra’, e à chuva: ‘Seja um forte aguaceiro’."
0,jó,37,7,"Ele paralisa o trabalho de cada homem, a fim de que todos os que ele criou conheçam a sua obra."
0,jó,37,8,Os animais vão para os seus esconderijos; e ficam nas suas tocas.
0,jó,37,9,"A tempestade sai da sua câmara, e dos ventos vem o frio."
0,jó,37,10,"O sopro de Deus produz gelo, e as vastas águas se congelam."
0,jó,37,11,"Também carrega de umidade as nuvens, e entre elas espalha os seus relâmpagos."
0,jó,37,12,"Ele as faz girar, circulando sobre a superfície de toda a terra, para fazerem tudo o que ele lhes ordenar."
0,jó,37,13,"Ele traz as nuvens, ora para castigar os homens, ora para regar a sua terra e mostrar o seu amor."
0,jó,37,14,"""Escute isto, Jó; pare e reflita nas maravilhas de Deus."
0,jó,37,15,Acaso você sabe como Deus comanda as nuvens e faz brilhar os seus relâmpagos?
0,jó,37,16,"Você sabe como ficam suspensas as nuvens, essas maravilhas daquele que tem perfeito conhecimento?"
0,jó,37,17,"Você, que em sua roupa desfalece de calor quando a terra fica amortecida sob o vento sul,"
0,jó,37,18,"pode ajudá-lo a estender os céus, duros como espelho de bronze?"
0,jó,37,19,"""Diga-nos o que devemos dizer a ele; não podemos elaborar a nossa defesa por causa das nossas trevas."
0,jó,37,20,Deve-se dizer-lhe o que lhe quero falar? Quem pediria para ser devorado?
0,jó,37,21,"Ninguém pode olhar para o fulgor do sol nos céus, depois que o vento os clareia."
0,jó,37,22,Do norte vem luz dourada; Deus vem em temível majestade.
0,jó,37,23,"Fora de nosso alcance está o Todo-poderoso, exaltado em poder; mas, em sua justiça e retidão, não oprime ninguém."
0,jó,37,24,"Por isso os homens o temem; não dá ele atenção a todos os sábios de coração? """
0,jó,38,1,Então o Senhor respondeu a Jó do meio da tempestade. Disse ele:
0,jó,38,2,"""Quem é esse que obscurece o meu conselho com palavras sem conhecimento?"
0,jó,38,3,"Prepare-se como simples homem; vou fazer-lhe perguntas, e você me responderá."
0,jó,38,4,"""Onde você estava quando lancei os alicerces da terra? Responda-me, se é que você sabe tanto."
0,jó,38,5,Quem marcou os limites das suas dimensões? Vai ver que você sabe! E quem estendeu sobre ela a linha de medir?
0,jó,38,6,"E as suas bases, sobre o que foram postas? E quem colocou sua pedra de esquina,"
0,jó,38,7,enquanto as estrelas matutinas juntas cantavam e todos os anjos se regozijavam?
0,jó,38,8,"""Quem represou o mar pondo-lhe portas, quando ele irrompeu do ventre materno,"
0,jó,38,9,"quando o vesti de nuvens e em densas trevas o envolvi,"
0,jó,38,10,"quando fixei os seus limites e lhe coloquei portas e barreiras,"
0,jó,38,11,"quando eu lhe disse: Até aqui você pode vir, além deste ponto não, aqui faço parar suas ondas orgulhosas?"
0,jó,38,12,"""Você já deu ordens à manhã ou mostrou à alvorada o seu lugar,"
0,jó,38,13,para que ela apanhasse a terra pelas pontas e sacudisse dela os ímpios?
0,jó,38,14,A terra toma forma como o barro sob o sinete; e tudo nela se vê como uma veste.
0,jó,38,15,"Aos ímpios é negada a sua luz, e quebra-se o seu braço levantado."
0,jó,38,16,"""Você já foi até às nascentes do mar, ou já passeou pelas obscuras profundezas do abismo?"
0,jó,38,17,As portas da morte lhe foram mostradas? Você viu as portas das densas trevas?
0,jó,38,18,"Você faz idéia de quão imensas são as áreas da terra? Fale-me, se é que você sabe."
0,jó,38,19,"""Como se vai ao lugar onde mora a luz? E onde está a residência das trevas?"
0,jó,38,20,Poderá você conduzi-las ao lugar que lhes pertence? Conhece o caminho da habitação delas?
0,jó,38,21,"Vai ver que conhece, pois você já tinha nascido! Você já viveu tantos anos!"
0,jó,38,22,"""Acaso você entrou nos reservatórios de neve, já viu os depósitos de saraiva,"
0,jó,38,23,"que eu guardo para os períodos de tribulação, para os dias de guerra e de combate?"
0,jó,38,24,Qual o caminho por onde se repartem os relâmpagos? Onde é que os ventos orientais são distribuídos sobre a terra?
0,jó,38,25,"Quem é que abre um canal para a chuva torrencial, e um caminho para a tempestade trovejante,"
0,jó,38,26,"para fazer chover na terra em que não vive nenhum homem, no deserto onde não há ninguém,"
0,jó,38,27,para matar a sede do deserto árido e nele fazer brotar vegetação?
0,jó,38,28,Acaso a chuva tem pai? Quem é o pai das gotas de orvalho?
0,jó,38,29,"De que ventre materno vem o gelo? E quem dá à luz a geada que cai dos céus,"
0,jó,38,30,quando as águas se tornam duras como pedra e a superfície do abismo se congela?
0,jó,38,31,"""Você pode amarrar as lindas Plêiades? Pode afrouxar as cordas do Órion?"
0,jó,38,32,Pode fazer surgir no tempo certo as constelações ou fazer sair a Ursa com os seus filhotes?
0,jó,38,33,Você conhece as leis dos céus? Voce pode determinar o domínio de Deus sobre a terra?
0,jó,38,34,"""Você é capaz de levantar a voz até às nuvens e cobrir-se com uma inundação?"
0,jó,38,35,"É você que envia os relâmpagos, e eles lhe dizem: ‘Aqui estamos’?"
0,jó,38,36,Quem foi que deu sabedoria ao coração e entendimento à mente?
0,jó,38,37,"Quem é que tem sabedoria para avaliar as nuvens? Quem é capaz de despejar os cântaros de água dos céus,"
0,jó,38,38,quando o pó se endurece e os torrões de terra grudam uns nos outros?
0,jó,38,39,"""É você que caça a presa para a leoa e satisfaz a fome dos leões,"
0,jó,38,40,quando se agacham em suas tocas ou ficam à espreita no matagal?
0,jó,38,41,Quem dá alimento aos corvos quando os seus filhotes clamam a Deus e vagueiam por falta de comida?
0,jó,39,1,"""Você sabe quando as cabras monteses dão à luz? Você está atento quando a corça tem o seu filhote?"
0,jó,39,2,Acaso você conta os meses até elas darem à luz? Sabe em que época elas têm as suas crias?
0,jó,39,3,"Elas se agacham, dão à luz os seus filhotes, e suas dores se vão."
0,jó,39,4,"Seus filhotes crescem nos campos e ficam fortes; partem, e não voltam mais."
0,jó,39,5,"""Quem pôs em liberdade o jumento selvagem? Quem soltou suas cordas?"
0,jó,39,6,"Eu lhe dei o deserto como lar, os leito seco de lagos salgados como sua morada."
0,jó,39,7,Ele se ri da agitação da cidade; não ouve os gritos do tropeiro.
0,jó,39,8,Vagueia pelas colinas em busca de pasto e vai em busca daquilo que é verde.
0,jó,39,9,"""Será que o boi selvagem consentirá em servir você? e em passar a noite ao lado dos cochos do seu curral?"
0,jó,39,10,Poderá você prendê-lo com arreio na vala? Irá atrás de você arando os vales?
0,jó,39,11,"Você vai confiar nele, por causa da sua grande força? Vai deixar a cargo dele o trabalho pesado que você tem que fazer?"
0,jó,39,12,Poderá você estar certo de que ele recolherá o seu trigo e o ajuntará na sua eira?
0,jó,39,13,"""A avestruz bate as asas alegremente. Que se dirá então das asas e da plumagem da cegonha?"
0,jó,39,14,"Ela abandona os ovos no chão e deixa que a areia os aqueça,"
0,jó,39,15,"esquecida de que um pé poderá esmagá-los, que algum animal selvagem poderá pisoteá-los."
0,jó,39,16,"Ela trata mal os seus filhotes, como se não fossem dela, e não se importa se o seu trabalho é inútil."
0,jó,39,17,Isso porque Deus não lhe deu sabedoria nem parcela alguma de bom senso.
0,jó,39,18,"Contudo, quando estende as penas para correr, ela ri do cavalo e daquele que o cavalga."
0,jó,39,19,"""É você que dá força ao cavalo ou veste o seu pescoço com sua crina tremulante?"
0,jó,39,20,"Você o faz saltar como gafanhoto, espalhando terror com o seu orgulhoso resfolegar?"
0,jó,39,21,"Ele escarva com fúria, mostra com prazer a sua força, e sai para enfrentar as armas."
0,jó,39,22,"Ele ri do medo, e nada teme; não recua diante da espada."
0,jó,39,23,"A aljava balança ao seu lado, com a lança e o dardo flamejantes."
0,jó,39,24,Num furor frenético ele devora o chão; não consegue esperar pelo toque da trombeta.
0,jó,39,25,"Ao toque da trombeta, ele relincha: ‘Eia! ’ De longe sente cheiro de combate, o brado de comando e o grito de guerra."
0,jó,39,26,"""É graças a inteligência que você tem que o falcão alça vôo e estende as asas rumo sul?"
0,jó,39,27,"É porque você manda, que a águia se eleva, e no alto constrói o seu ninho?"
0,jó,39,28,"Um penhasco é sua morada, e ali passa a noite; uma escarpa rochosa é a sua fortaleza."
0,jó,39,29,De lá sai ela em busca de alimento; de longe os seus olhos o vêem.
0,jó,39,30,"Seus filhotes bebem sangue, e, onde há mortos, ali ela está""."
0,jó,40,1,O Senhor disse a Jó:
0,jó,40,2,"""Aquele que contende com o Todo-poderoso poderá repreendê-lo? Que responda a Deus aquele que o acusa! """
0,jó,40,3,Então Jó respondeu ao Senhor:
0,jó,40,4,"""Sou indigno; como posso responder-te? Ponho a mão sobre a minha boca."
0,jó,40,5,"Falei uma vez, mas não tenho resposta; sim, duas vezes, mas não direi mais nada""."
0,jó,40,6,"Depois, o Senhor falou a Jó do meio da tempestade:"
0,jó,40,7,"""Prepare-se como simples homem que é; eu lhe farei perguntas, e você me responderá."
0,jó,40,8,"""Você vai pôr em dúvida a minha justiça? Vai condenar-me para justificar-se?"
0,jó,40,9,"Seu braço é como o de Deus, e sua voz pode trovejar como a dele?"
0,jó,40,10,"Adorne-se, então, de esplendor e glória, e vista-se de majestade e honra."
0,jó,40,11,"Derrame a fúria da sua ira, olhe para todo orgulhoso e lance-o por terra,"
0,jó,40,12,"olhe para todo orgulhoso e humilhe-o, esmague os ímpios onde estiverem."
0,jó,40,13,Enterre-os todos juntos no pó; encubra os rostos deles no túmulo.
0,jó,40,14,Então admitirei que a sua mão direita pode salvar você.
0,jó,40,15,"""Veja o Beemote que criei quando criei você e que come de capim como o boi."
0,jó,40,16,Que força ele tem em seus lombos! Que poder nos músculos do seu ventre!
0,jó,40,17,A cauda dele balança como o cedro; os nervos de suas coxas são firmemente entrelaçados.
0,jó,40,18,"Seus ossos são canos de bronze, seus membros são varas de ferro."
0,jó,40,19,"Ele ocupa o primeiro lugar entre as obras de Deus. No entanto, o seu Criador pode chegar a ele com sua espada."
0,jó,40,20,"Os montes lhe oferecem os seus produtos, e todos os animais selvagens brincam por perto."
0,jó,40,21,"Sob os lotos se deita, oculto entre os juncos do brejo."
0,jó,40,22,Os lotos o escondem à sua sombra; os salgueiros junto ao regato o cercam.
0,jó,40,23,"Quando o rio se enfurece, ele não se abala; mesmo que o Jordão encrespe as ondas contra a sua boca, ele se mantém calmo."
0,jó,40,24,"Poderá alguém capturá-lo pelos olhos, ou prendê-lo em armadilha e enganchá-lo pelo nariz?"
0,jó,41,1,"""Você consegue pescar com anzol o leviatã ou prender sua língua com uma corda?"
0,jó,41,2,Consegue fazer passar um cordão pelo seu nariz ou atravessar seu queixo com um gancho?
0,jó,41,3,Pensa que ele vai lhe implorar misericórdia e lhe vai falar palavras amáveis?
0,jó,41,4,"Acha que ele vai fazer acordo com você, para que você o tenha como escravo pelo resto da vida?"
0,jó,41,5,"Acaso você consegue fazer dele um bichinho de estimação, como se ele fosse um passarinho, ou pôr-lhe uma coleira para as suas filhas?"
0,jó,41,6,Poderão os negociantes vendê-lo? Ou reparti-lo entre os comerciantes?
0,jó,41,7,"Você consegue encher de arpões o seu couro, e de lanças de pesca a sua cabeça?"
0,jó,41,8,"Se puser a mão nele, a luta ficará em sua memória, e nunca mais você tornará a fazê-lo."
0,jó,41,9,Esperar vencê-lo é ilusão; só vê-lo já é assustador.
0,jó,41,10,Ninguém é suficientemente corajoso para despertá-lo. Quem então será capaz de resistir a mim?
0,jó,41,11,"Quem primeiro me deu alguma coisa, que eu lhe deva pagar? Tudo o que há debaixo dos céus me pertence."
0,jó,41,12,"""Não deixarei de falar de seus membros, de sua força e de seu porte gracioso."
0,jó,41,13,Quem consegue arrancar sua capa externa? Quem se aproximaria dele com uma rédea?
0,jó,41,14,"Quem ousa abrir as portas de sua boca, cercada com seus dentes temíveis?"
0,jó,41,15,Suas costas possuem fileiras de escudos firmemente unidos;
0,jó,41,16,cada um está tão junto do outro que nem o ar passa entre eles;
0,jó,41,17,"estão tão interligados, que é impossível separá-los."
0,jó,41,18,Seu forte sopro atira lampejos de luz; seus olhos são como os raios da alvorada.
0,jó,41,19,Tições saem da sua boca; fagulhas de fogo estalam.
0,jó,41,20,Das suas narinas sai fumaça como de panela fervente sobre fogueira de juncos.
0,jó,41,21,"Seu sopro faz o carvão pegar fogo, e da sua boca saltam chamas."
0,jó,41,22,Tanta força reside em seu pescoço que o terror vai adiante dele.
0,jó,41,23,As dobras da sua carne são fortemente unidas; são tão firmes que não se movem.
0,jó,41,24,"Seu peito é duro como pedra, rijo como a pedra inferior do moinho."
0,jó,41,25,"Quando ele se ergue, os poderosos se apavoram; fogem com medo dos seus golpes."
0,jó,41,26,"A espada que o atinge não lhe faz nada, nem a lança nem a flecha nem o dardo."
0,jó,41,27,"Ferro ele trata como palha, e bronze como madeira podre."
0,jó,41,28,"As flechas não o afugentam, as pedras das fundas são como cisco para ele."
0,jó,41,29,O bastão lhe parece fiapo de palha; o brandir da grande lança o faz rir.
0,jó,41,30,"Seu ventre é como caco denteado, e deixa rastro na lama como o trilho de debulhar."
0,jó,41,31,"Ele faz as profundezas se agitarem como caldeirão fervente, e revolve o mar como pote de ungüento."
0,jó,41,32,Deixa atrás de si um rastro cintilante; como se fossem os cabelos brancos do abismo.
0,jó,41,33,Nada na terra se equipara a ele; criatura destemida!
0,jó,41,34,"Com desdém olha todos os altivos; reina soberano sobre todos os orgulhosos""."
0,jó,42,1,Então Jó respondeu ao Senhor:
0,jó,42,2,"""Sei que podes fazer todas as coisas; nenhum dos teus planos pode ser frustrado."
0,jó,42,3,"Tu perguntaste: ‘Quem é esse que obscurece o meu conselho sem conhecimento? ’ Certo é que falei de coisas que eu não entendia, coisas tão maravilhosas que eu não poderia saber."
0,jó,42,4,"""Tu disseste: ‘Agora escute, e eu falarei; vou fazer-lhe perguntas, e você me responderá’."
0,jó,42,5,"Meus ouvidos já tinham ouvido a teu respeito, mas agora os meus olhos te viram."
0,jó,42,6,"Por isso menosprezo a mim mesmo e me arrependo no pó e na cinza""."
0,jó,42,7,"Depois que o Senhor disse essas palavras a Jó, disse também ao Elifaz, de Temã: ""Estou indignado com você e com os seus dois amigos, pois vocês não falaram o que é certo a meu respeito, como fez meu servo Jó."
0,jó,42,8,"Vão agora até meu servo Jó, levem sete novilhos e sete carneiros, e com eles apresentem holocaustos em favor de vocês mesmos. Meu servo Jó orará por vocês; eu aceitarei a oração dele e não farei com vocês o que vocês merecem pela loucura que cometeram. Vocês não falaram o que é certo a meu respeito, como fez meu servo Jó""."
0,jó,42,9,"Então Elifaz, de Temã, Bildade, de Suá, e Zofar, de Naamate, fizeram o que o Senhor lhes ordenara; e o Senhor aceitou a oração de Jó."
0,jó,42,10,"Depois que Jó orou por seus amigos, o Senhor o tornou novamente próspero e lhe deu em dobro tudo o que tinha antes."
0,jó,42,11,"Todos os seus irmãos e irmãs, e todos os que o haviam conhecido anteriormente vieram comer com ele em sua casa. Eles o consolaram e o confortaram por todas as tribulações que o Senhor tinha trazido sobre ele, e cada um lhe deu uma peça de prata e um anel de ouro."
0,jó,42,12,"O Senhor abençoou o final da vida de Jó mais do que o início. Ele teve catorze mil ovelhas, seis mil camelos, mil juntas de boi e mil jumentos."
0,jó,42,13,Também teve ainda sete filhos e três filhas.
0,jó,42,14,"À primeira filha deu o nome de Jemima, à segunda o de Quézia e à terceira o de Quéren-Hapuque."
0,jó,42,15,"Em parte alguma daquela terra havia mulheres tão bonitas como as filhas de Jó, e seu pai lhes deu herança junto com os seus irmãos."
0,jó,42,16,Depois disso Jó viveu cento e quarenta anos; viu seus filhos e os descendentes deles até a quarta geração.
0,jó,42,17,"E então morreu, em idade muito avançada."
